sample: 0
t: 6.283, n_step: 3, fidelity: 8.854e-01, elapsed_time: 1.269[s]

t: 6.283, n_step: 4, fidelity: 7.537e-01, elapsed_time: 1.279[s]

t: 6.283, n_step: 5, fidelity: 8.243e-01, elapsed_time: 1.267[s]

t: 6.283, n_step: 6, fidelity: 7.987e-01, elapsed_time: 1.273[s]

t: 6.283, n_step: 7, fidelity: 7.715e-01, elapsed_time: 1.266[s]

t: 6.283, n_step: 8, fidelity: 7.447e-01, elapsed_time: 1.275[s]

t: 6.283, n_step: 9, fidelity: 7.186e-01, elapsed_time: 1.047[s]

t: 6.283, n_step: 10, fidelity: 6.938e-01, elapsed_time: 1.481[s]

t: 6.283, n_step: 11, fidelity: 6.699e-01, elapsed_time: 1.286[s]

t: 6.283, n_step: 12, fidelity: 6.466e-01, elapsed_time: 1.287[s]

t: 6.283, n_step: 13, fidelity: 6.244e-01, elapsed_time: 1.316[s]

t: 6.283, n_step: 14, fidelity: 6.033e-01, elapsed_time: 1.065[s]

t: 6.283, n_step: 15, fidelity: 5.827e-01, elapsed_time: 1.520[s]

t: 6.283, n_step: 16, fidelity: 5.632e-01, elapsed_time: 1.270[s]

t: 6.283, n_step: 17, fidelity: 5.444e-01, elapsed_time: 1.285[s]

t: 6.283, n_step: 18, fidelity: 5.262e-01, elapsed_time: 1.288[s]

t: 6.283, n_step: 19, fidelity: 5.089e-01, elapsed_time: 1.293[s]

t: 6.283, n_step: 20, fidelity: 4.921e-01, elapsed_time: 1.309[s]

t: 6.912, n_step: 1, fidelity: 7.466e-01, elapsed_time: 1.050[s]

t: 6.912, n_step: 2, fidelity: 7.210e-01, elapsed_time: 1.466[s]

t: 6.912, n_step: 3, fidelity: 8.720e-01, elapsed_time: 1.250[s]

t: 6.912, n_step: 4, fidelity: 7.582e-01, elapsed_time: 1.267[s]

t: 6.912, n_step: 5, fidelity: 8.172e-01, elapsed_time: 1.270[s]

t: 6.912, n_step: 6, fidelity: 7.976e-01, elapsed_time: 1.273[s]

